university,name,category,address,phone,lat,lng,distance,walk_time
한울관,이마트24 이마트월계점,"가정,생활 > 편의점 > 이마트24",서울 노원구 마들로3길 15,02-6916-1500,37.62650773942647,127.06197830461335,416,6
한울관,CU 월계주공점,"가정,생활 > 편의점 > CU",서울 노원구 초안산로 7,,37.6285961168576,127.054923567969,410,6
한울관,스토리웨이,"가정,생활 > 편의점",서울 노원구 석계로 98-2,,37.6236870074235,127.061485474466,409,6
한울관,그레도제빵사,"음식점 > 간식 > 제과,베이커리",서울 성북구 화랑로 304,070-8290-3033,37.613436102712356,127.06218378320334,476,7
한울관,불맛나는직화짬뽕전문점 장위점,음식점 > 중식 > 중국요리,서울 성북구 돌곶이로 105,02-941-5051,37.612169095823205,127.05538377577903,410,6
한울관,태성식당,음식점 > 한식,서울 성북구 화랑로33길 38,02-918-6658,37.611863006749545,127.0548546302744,462,7
한울관,한근더한근,"음식점 > 한식 > 육류,고기",서울 성북구 한천로 605,02-918-8999,37.613059625064764,127.06018442024082,362,5
한울관,중화요리동우당,음식점 > 중식 > 중국요리,서울 성북구 돌곶이로 99,02-943-2182,37.6118355952225,127.055670073071,434,7
한울관,삼대냉면,음식점 > 한식 > 냉면,서울 노원구 석계로9길 33,,37.61666051655156,127.0626066854087,474,7
한울관,상록회관 돌곶이점,"음식점 > 한식 > 육류,고기 > 상록회관",서울 성북구 화랑로 275,02-909-3339,37.6123410590705,127.059349118607,387,6
한울관,조마루감자탕 석관점,음식점 > 한식 > 감자탕 > 조마루감자탕,서울 성북구 화랑로 262,02-960-6953,37.6112684927407,127.058323282464,474,7
한울관,오장동불고기냉면,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",서울 성북구 화랑로 268,02-967-8003,37.6115277391549,127.058803699991,455,7
한울관,농가축산정육식당,"음식점 > 한식 > 육류,고기",서울 성북구 화랑로 283,02-941-0333,37.61276595307292,127.0600856472419,381,6
한울관,천수촌,"음식점 > 한식 > 사철탕,영양탕",서울 성북구 장위로 145,02-914-3377,37.6140966130064,127.052757522941,441,7
한울관,교촌치킨 석관장위점,음식점 > 치킨 > 교촌치킨,서울 성북구 화랑로 265,02-918-9925,37.61186580391614,127.05841322336893,411,6
한울관,제주돈사촌 돌곶이역점,"음식점 > 한식 > 육류,고기",서울 성북구 돌곶이로 91,02-942-3063,37.61126765960384,127.0563288105807,478,7
한울관,불타는생고기,"음식점 > 한식 > 육류,고기",서울 성북구 화랑로 279,02-942-8818,37.6125940866457,127.059647193196,375,6
한울관,파리바게뜨 장위레디언트점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",서울 성북구 돌곶이로30길 24,,37.61229492947,127.056029447886,375,6
한울관,스시덤,"음식점 > 일식 > 초밥,롤",서울 노원구 광운로2길 6,02-2088-8070,37.6180921113138,127.057440589225,288,4
한울관,사랑한식뷔페,음식점 > 뷔페 > 한식뷔페,서울 성북구 돌곶이로 105,02-909-6599,37.6122466196107,127.055301153935,406,6
한울관,유비라운지 몽골음식전문점,음식점 > 아시아음식,서울 성북구 화랑로 276,,37.61187430029561,127.0594416198934,438,7
한울관,우리집,"음식점 > 한식 > 사철탕,영양탕",서울 성북구 장위로 179,,37.6160668049721,127.055314176882,198,3
한울관,홍탁나라,"음식점 > 한식 > 해물,생선",서울 성북구 장위로 169,02-915-6854,37.6152272914216,127.054869560583,229,3
한울관,사랑돈가스&김밥,"음식점 > 일식 > 돈까스,우동",서울 성북구 돌곶이로 105,02-909-6599,37.61221685459346,127.05537022007856,406,6
한울관,셰프준,음식점 > 중식 > 중국요리,서울 성북구 화랑로 265,,37.61195141856209,127.05837138453438,400,6
한울관,꽈백최선생 돌곶이점,"음식점 > 간식 > 제과,베이커리 > 꽈백최선생",서울 성북구 돌곶이로 91,02-941-3777,37.61125412584087,127.05636844062316,479,7
한울관,남도식당,"음식점 > 한식 > 찌개,전골",서울 노원구 광운로2길 26,,37.6173510912943,127.058272532387,219,3
한울관,두찜 노원월계점,"음식점 > 한식 > 육류,고기 > 닭요리 > 두찜",서울 노원구 광운로3길 7,02-941-7779,37.6190148309572,127.057218157923,391,6
한울관,처갓집양념치킨 광운대점,음식점 > 치킨 > 처갓집양념치킨,서울 성북구 장위로49길 1-1,02-913-1292,37.6157732247868,127.055010409979,217,3
한울관,착한식당,음식점 > 한식,서울 성북구 한천로 609,,37.6132308901437,127.06003278872,339,5
한울관,후급냉삼겹,"음식점 > 한식 > 육류,고기 > 삼겹살",서울 성북구 장위로 175,,37.6157398385459,127.055116854166,207,3
한울관,깐부치킨 장위레디언트점,음식점 > 치킨 > 깐부치킨,서울 성북구 돌곶이로30길 24,02-941-9226,37.6120605214614,127.0563463974507,392,6
한울관,파파존스 광운대점,음식점 > 양식 > 피자 > 파파존스,서울 노원구 광운로 15,02-941-8959,37.61897322138736,127.05755566934126,386,6
한울관,호식이두마리치킨 장위점,음식점 > 치킨 > 호식이두마리치킨,서울 성북구 장월로38가길 17-6,02-942-8855,37.6172214733613,127.052234172295,498,7
한울관,소담밥상,음식점 > 한식,서울 노원구 광운로3길 6,,37.6190976023654,127.057464016721,400,6
한울관,김바삭군의 볼카츠마켙 광운대점,"음식점 > 일식 > 돈까스,우동",서울 노원구 광운로 17-1,02-941-6474,37.6192227412701,127.057665733535,414,6
한울관,김가네 돌곶이역점,음식점 > 분식 > 김가네,서울 성북구 돌곶이로30길 24,02-917-5989,37.6122363248558,127.05611434842922,379,6
한울관,뚝배기,음식점 > 분식,서울 노원구 광운로3길 6,,37.6191111105627,127.057477619491,402,6
한울관,해누리한식부페,음식점 > 뷔페 > 한식뷔페,서울 성북구 돌곶이로 105,02-957-7557,37.61224661961066,127.05530115393498,406,6
한울관,쉐프밥버거 광운대점,음식점 > 한식 > 주먹밥,서울 노원구 광운로 15,,37.6190749870782,127.057649761657,398,6
한울관,팬더짜장마당,음식점 > 중식 > 중국요리,서울 노원구 석계로9길 33,,37.6166983508192,127.062620309064,476,7
한울관,박대감한식부페,음식점 > 뷔페 > 한식뷔페,서울 성북구 돌곶이로27길 5,02-917-1118,37.6121890997763,127.054994178703,425,6
한울관,메가MGC커피 장위자이레디언트점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 성북구 돌곶이로 105,02-911-0688,37.6122466196052,127.055301153935,406,6
한울관,빽다방 장위자이레디언트점,음식점 > 카페 > 커피전문점 > 빽다방,서울 성북구 돌곶이로30길 24,02-942-1007,37.61220029877509,127.0560860065367,384,6
한울관,돌곶이프레소,음식점 > 카페 > 테마카페 > 무인카페,서울 성북구 화랑로 277,010-9019-6137,37.6125644300633,127.059496533917,371,6
한울관,백억커피 돌곶이점,음식점 > 카페 > 커피전문점,서울 성북구 돌곶이로 101,0502-5551-8039,37.6119626597115,127.055616936089,423,6
한울관,커피마마퀸 돌곶이점,음식점 > 카페 > 커피마마퀸,서울 성북구 돌곶이로27길 5,1644-2968,37.61217830690739,127.05495339742136,428,6
한울관,모모,음식점 > 카페,서울 노원구 석계로9길 33,070-7612-1132,37.61669744983151,127.06262030830825,476,7
한울관,카페프리헷 월계현대점,음식점 > 카페 > 테마카페 > 무인카페 > 카페프리헷,서울 노원구 석계로 49,0507-1418-4353,37.6170128081547,127.062596786796,485,7
한울관,카페만남,음식점 > 카페,서울 성북구 장위로 159,,37.614729445197746,127.05400159920035,315,5
한울관,CU 장위레디언트점,"가정,생활 > 편의점 > CU",서울 성북구 돌곶이로30길 24,,37.612105659968165,127.05615955391035,392,6
한울관,GS25 장위메인점,"가정,생활 > 편의점 > GS25",서울 성북구 화랑로37길 42,,37.61353751891293,127.05763869091541,217,3
한울관,GS25 장위사거리점,"가정,생활 > 편의점 > GS25",서울 성북구 돌곶이로 134,,37.6144044400917,127.053448642504,372,6
한울관,GS25 성북장위점,"가정,생활 > 편의점 > GS25",서울 성북구 화랑로33길 39,02-912-0177,37.6118721620462,127.054540910134,476,7
한울관,세븐일레븐 장위푸르지오점,"가정,생활 > 편의점 > 세븐일레븐",서울 성북구 화랑로 299,,37.6136395264123,127.060838406294,363,5
한울관,GS25 현대대로점,"가정,생활 > 편의점 > GS25",서울 노원구 석계로 49,,37.61700197646387,127.06263415568448,488,7
한울관,GS25 장위온누리점,"가정,생활 > 편의점 > GS25",서울 성북구 화랑로 271,02-941-7480,37.6121332147398,127.058781524894,390,6
한울관,씨스페이스24 장위자이점,"가정,생활 > 편의점 > 씨스페이스24",서울 성북구 화랑로39길 11-8,,37.6132015490846,127.059258061195,300,4
한울관,데이앤나잇 장위제일점,"가정,생활 > 편의점",서울 성북구 장위로 169,,37.61526691540411,127.05491149735762,224,3
한울관,무명칼국수,음식점 > 한식 > 국수 > 칼국수,서울 노원구 석계로7길 4,02-941-7776,37.6167291943623,127.063909303813,436,7
한울관,엄마마늘보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 노원구 석계로 16,02-913-9222,37.61634956798561,127.06447983742864,493,7
한울관,기와집,"음식점 > 한식 > 육류,고기 > 갈비",서울 노원구 석계로 35,02-917-2111,37.617917679130045,127.06375854199334,308,5
한울관,남송통닭,음식점 > 치킨,서울 노원구 석계로3길 30,02-916-5127,37.6162646228489,127.063281415581,474,7
한울관,청계천8가삼성곱창,"음식점 > 한식 > 육류,고기 > 곱창,막창",서울 노원구 석계로3길 32,02-909-6660,37.6163548077667,127.063120654871,462,7
한울관,미가양꼬치,음식점 > 중식 > 양꼬치,서울 노원구 석계로 31,02-942-3432,37.6175401053181,127.063869221622,350,5
한울관,최대포소금구이,"음식점 > 한식 > 육류,고기",서울 노원구 석계로7길 14,,37.6163473444505,127.063596363995,470,7
한울관,교촌치킨 석계역점,음식점 > 치킨 > 교촌치킨,서울 노원구 석계로 31,02-909-9229,37.61751126329202,127.06388845239921,354,5
한울관,석계3층집,"음식점 > 한식 > 육류,고기 > 오리",서울 노원구 석계로 21,02-942-3752,37.6166569801302,127.064158427311,451,7
한울관,하남돼지집 석계점,"음식점 > 한식 > 육류,고기 > 삼겹살 > 하남돼지집",서울 노원구 석계로9길 17,02-941-9753,37.6171764503485,127.063230085601,374,6
한울관,햇살머믄꼬마김밥 석계역점,음식점 > 분식,서울 노원구 화랑로45길 42,02-977-2236,37.6169302666552,127.065277734779,467,7
한울관,향원,음식점 > 중식 > 중국요리,서울 노원구 석계로 27,02-941-3344,37.6172697795988,127.063923358541,380,6
한울관,더스시쟁이,"음식점 > 일식 > 초밥,롤",서울 노원구 석계로 18,,37.61643518533167,127.06443687039096,483,7
한울관,저팔계족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 노원구 석계로7길 5,02-942-8877,37.6165777547375,127.064045093311,456,7
한울관,파리바게뜨 석계역점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",서울 노원구 마들로 31,02-975-8203,37.61872492215285,127.06708481458148,454,7
한울관,마작카페 소소마장,"가정,생활 > 여가시설 > 보드카페",서울 노원구 석계로7길 18,010-5397-0066,37.61621765405028,127.06349997796345,483,7
한울관,슬슬커피,음식점 > 카페 > 커피전문점,서울 노원구 석계로11길 35,02-6404-5714,37.6168269761962,127.063025910313,409,6
한울관,읍천리382 석계역점,음식점 > 카페 > 커피전문점 > 읍천리382,서울 노원구 석계로5길 11,010-7774-3820,37.616181439168926,127.06382501865565,493,7
한울관,카페한나,음식점 > 카페 > 테마카페 > 무인카페,서울 노원구 마들로1길 44,,37.623634313423,127.064001305124,375,6
한울관,데이롱카페 석계역점,음식점 > 카페 > 테마카페 > 무인카페 > 데이롱카페,서울 노원구 석계로3길 30,,37.61626912110593,127.0632938785934,474,7
한울관,커피앤,음식점 > 카페,서울 노원구 마들로 59,,37.620918376388566,127.06787289670777,481,7
한울관,더까까주까 석계점,음식점 > 카페 > 커피전문점,서울 노원구 석계로8길 6,,37.616714443244334,127.06452545896374,457,7
한울관,달보드레24 월계점,음식점 > 카페 > 테마카페 > 디저트카페,서울 노원구 마들로 59,,37.6210219957551,127.06786279637,482,7
한울관,CU 월계서광점,"가정,생활 > 편의점 > CU",서울 노원구 마들로1길 44,,37.62368833081725,127.06407837960263,383,6
한울관,GS25 월계미성점,"가정,생활 > 편의점 > GS25",서울 노원구 마들로 59,02-978-5695,37.6212751672267,127.067873221074,487,7
한울관,CU 월계코스모스점,"가정,생활 > 편의점 > CU",서울 노원구 석계로7길 18,,37.61624917826,127.063519259895,480,7
한울관,GS25 월계석계역점,"가정,생활 > 편의점 > GS25",서울 노원구 석계로 22,080-999-5425,37.6169127347821,127.064389710595,432,6
한울관,차이나칸,음식점 > 중식 > 중국요리,서울 성북구 월계로40길 7,02-909-2246,37.6228957394869,127.048368650512,447,7
한울관,온정집 장위점,"음식점 > 한식 > 육류,고기",서울 성북구 장월로 148,02-909-8808,37.6178985329858,127.051282062581,305,5
한울관,60계치킨 서울장위뉴타운점,음식점 > 치킨 > 60계치킨,서울 성북구 돌곶이로40길 46,02-909-6043,37.62012113251409,127.04949390247536,263,4
한울관,배스킨라빈스 장위래미안점,음식점 > 간식 > 아이스크림 > 배스킨라빈스,서울 성북구 한천로99길 45,02-909-7024,37.62035075180222,127.04980894990817,232,3
한울관,짬뽕관 장위뉴타운점,음식점 > 중식 > 중국요리 > 짬뽕관,서울 성북구 월계로36길 27,02-909-4132,37.61985770085404,127.04814580399481,385,6
한울관,화포식당 장위뉴타운점,"음식점 > 한식 > 육류,고기",서울 성북구 돌곶이로40길 46,02-909-1284,37.6201229254656,127.049515425214,261,4
한울관,파리바게뜨 장위뉴타운점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",서울 성북구 한천로 713,02-942-5627,37.61959537145436,127.05063758612393,187,3
한울관,정담초밥 장위점,"음식점 > 일식 > 초밥,롤",서울 성북구 장월로 144,02-942-7773,37.61771216934038,127.05095685641248,334,5
한울관,돌쌈,음식점 > 한식 > 쌈밥,서울 성북구 장월로26길 11,02-909-6665,37.61737790776254,127.05094530158078,369,6
한울관,육회바른연어 장위뉴타운점,"음식점 > 한식 > 해물,생선 > 회 > 육회바른연어",서울 성북구 한천로 713,02-942-8886,37.62001721364491,127.05021650354267,203,3
한울관,피자헛 월계2호점,음식점 > 양식 > 피자 > 피자헛,서울 성북구 한천로 735,02-902-2777,37.6219025617684,127.05160481197089,173,3
한울관,오블랑쉬,"음식점 > 간식 > 제과,베이커리",서울 성북구 돌곶이로40길 46,070-7809-8403,37.617703337491676,127.04839360362661,472,7
한울관,써브웨이 장위뉴타운점,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,서울 성북구 돌곶이로40길 46,02-941-0678,37.61767992573921,127.04835960817046,476,7
한울관,우리풍천장어,"음식점 > 한식 > 해물,생선 > 장어",서울 성북구 장월로 148-1,02-911-0908,37.61798047950422,127.0513817947584,293,4
한울관,옹심이네칼국수,음식점 > 한식 > 국수 > 칼국수,서울 성북구 장월로32길 5,02-914-1742,37.6175751506231,127.051115337331,344,5
한울관,양평칼국수 장위점,음식점 > 한식 > 국수 > 칼국수,서울 성북구 한천로99길 64,02-941-9504,37.6202214322432,127.048797349467,322,5
한울관,맘스터치 장위뉴타운점,음식점 > 패스트푸드 > 맘스터치,서울 성북구 돌곶이로40길 46,02-909-3917,37.619014275288656,127.05054204552454,234,4
한울관,김가네 장위뉴타운점,음식점 > 분식 > 김가네,서울 성북구 돌곶이로40길 46,02-909-5237,37.61985705035302,127.04971460568626,250,4
한울관,그녀의떡볶이,음식점 > 분식 > 떡볶이,서울 성북구 장월로41길 61,02-909-8797,37.6213702663885,127.050755461359,177,3
한울관,1번지통닭 장위뉴타운점,음식점 > 치킨,서울 성북구 장월로38길 10,02-942-8514,37.6177676497533,127.051831321226,306,5
한울관,자담치킨 월계광운대점,음식점 > 치킨 > 자담치킨,서울 노원구 월계로42길 97,02-943-0722,37.621418549620316,127.0536292372504,147,2
한울관,은하닭강정,음식점 > 간식 > 닭강정,서울 성북구 한천로 713,02-2135-5366,37.6200730772745,127.050210877555,202,3
한울관,한일각,음식점 > 중식 > 중국요리,서울 성북구 월계로38길 51,,37.6202288507577,127.04828536725,367,6
한울관,큰손손만두찐빵 장위점,음식점 > 분식,서울 성북구 장월로 134,02-941-2865,37.6171403947877,127.050133016654,424,6
한울관,하늘이야기,음식점 > 분식,서울 성북구 장월로 142,02-910-8253,37.6175770934491,127.050789128403,354,5
한울관,샐러디 장위뉴타운점,음식점 > 샐러드 > 샐러디,서울 성북구 장월로 134,02-943-1610,37.617154800972784,127.05015567968935,421,6
한울관,바르다김선생 장위뉴타운점,음식점 > 분식 > 바르다김선생,서울 성북구 돌곶이로40길 46,02-942-0678,37.61768443068362,127.04835961108847,476,7
한울관,본죽&비빔밥cafe 장위뉴타운점,음식점 > 퓨전요리 > 퓨전한식 > 본죽&비빔밥cafe,서울 성북구 월계로40길 7,02-941-6277,37.62282366145491,127.04836633830378,443,7
한울관,가마로강정 장위점,음식점 > 간식 > 닭강정 > 가마로강정,서울 성북구 돌곶이로40길 46,02-943-7292,37.619821934730524,127.04966021229222,256,4
한울관,진미 숯불닭갈비,"음식점 > 한식 > 육류,고기 > 닭요리",서울 성북구 돌곶이로 178,,37.6167351299243,127.049707996407,481,7
한울관,돌쇠솥뚜껑생삼겹,"음식점 > 한식 > 육류,고기 > 삼겹살",서울 성북구 장월로26길 7,02-6369-7007,37.6173518659902,127.050743668359,379,6
한울관,원할머니보쌈족발 장위점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 원할머니보쌈족발",서울 성북구 월계로40길 7,02-942-5382,37.6228813236948,127.048368641172,446,7
한울관,BBQ 장위뉴타운점,음식점 > 치킨 > BBQ,서울 성북구 월계로40길 7,02-912-3357,37.62310118772226,127.04831214570928,465,7
한울관,재개발부동산,음식점 > 퓨전요리,서울 성북구 장월로 138,070-7585-3328,37.61741050798324,127.05056248069381,379,6
한울관,한양왕족발 장위점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",서울 성북구 장월로26길 5,02-943-0575,37.617361811896345,127.05066212278824,380,6
한울관,미치게 먹고 싶은 날,"음식점 > 술집 > 호프,요리주점",서울 성북구 장월로 148-1,02-2039-3759,37.617978677041,127.051382926199,293,4
한울관,조선아구해물찜 장위점,"음식점 > 한식 > 해물,생선 > 아구",서울 성북구 장월로26길 25,02-908-0908,37.6172171988924,127.051710876207,368,6
한울관,스타벅스 장위뉴타운점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 성북구 장월로38길 4,1522-3232,37.61806331358951,127.05151211017781,281,4
한울관,메가MGC커피 장위뉴타운점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 성북구 돌곶이로40길 46,02-942-7388,37.618829544198,127.050608749392,245,4
한울관,메가MGC커피 번동중앙점,음식점 > 카페 > 커피전문점 > 메가MGC커피,서울 성북구 월계로40길 7,02-942-8887,37.62308051458416,127.04819092722265,472,7
한울관,별콩다방,음식점 > 카페,서울 성북구 장월로 136,010-7512-7347,37.61723943936131,127.05028372818309,407,6
한울관,컴포즈커피 꿈의숲아이파크점,음식점 > 카페 > 커피전문점 > 컴포즈커피,서울 성북구 돌곶이로40길 46,02-6498-8468,37.61741392059956,127.0488781996837,464,7
한울관,이디야커피 장위동점,음식점 > 카페 > 커피전문점 > 이디야커피,서울 성북구 월계로40길 7,02-943-9094,37.623173269920365,127.04830426304194,471,7
한울관,이디야커피 장위뉴타운점,음식점 > 카페 > 커피전문점 > 이디야커피,서울 성북구 장월로 144-1,02-909-4385,37.6177301587552,127.051027094653,330,5
한울관,빽다방 장위뉴타운점,음식점 > 카페 > 커피전문점 > 빽다방,서울 성북구 장월로 140,02-941-1016,37.617496058593325,127.05066334654818,367,6
한울관,우지커피 장위뉴타운점,음식점 > 카페 > 커피전문점 > 우지커피,서울 성북구 한천로 713,,37.61921679325695,127.05101678365784,188,3
한울관,요거트월드 장위점,음식점 > 카페 > 테마카페 > 디저트카페 > 요거트월드,서울 성북구 월계로40길 7,,37.6229470841289,127.048397002679,449,7
한울관,달빛아래핀카페,음식점 > 카페,서울 노원구 월계로42길 9,,37.6241498360884,127.050699579689,434,7
한울관,알엔비스커피,음식점 > 카페 > 커피전문점,서울 성북구 월계로40길 7,,37.6228668948975,127.048400348957,443,7
한울관,밀버터,음식점 > 카페,서울 성북구 한천로99길 52,,37.6205690062166,127.0492959734,277,4
한울관,노리앤노리,"가정,생활 > 유아 > 놀이시설 > 키즈카페",서울 성북구 월계로40길 7,,37.6229461836119,127.048395869339,449,7
한울관,CU 장위퍼스트하이점,"가정,생활 > 편의점 > CU",서울 성북구 한천로 713,,37.619261862218,127.050971506451,188,3
한울관,GS25 성북꿈의숲점,"가정,생활 > 편의점 > GS25",서울 성북구 월계로36길 27,080-999-5425,37.619727191235256,127.04781723476461,416,6
한울관,세븐일레븐 성북본점,"가정,생활 > 편의점 > 세븐일레븐",서울 성북구 한천로99길 45,,37.62041111030449,127.04982711365625,230,3
한울관,CU 장위포레카운티점,"가정,생활 > 편의점 > CU",서울 성북구 장월로 160,,37.617999061866804,127.05215316324293,277,4
한울관,GS25 장위뉴타운점,"가정,생활 > 편의점 > GS25",서울 성북구 월계로40길 7,,37.62284529628322,127.04833916621386,446,7
한울관,이마트24 R꿈의숲아이파크점,"가정,생활 > 편의점 > 이마트24",서울 성북구 돌곶이로40길 46,02-941-7770,37.618108138045486,127.04776296179594,490,7
누리관,하이레,"음식점 > 일식 > 돈까스,우동",서울 노원구 광운로12길 6,,37.62096077851908,127.05941713733176,397,6
누리관,화로상회 광운대점,음식점 > 뷔페 > 고기뷔페,서울 노원구 광운로 37,02-941-2292,37.62077461782266,127.05873055905124,334,5
누리관,진미통닭,음식점 > 치킨,서울 노원구 광운로 45,02-918-3492,37.6214654962473,127.059089046317,382,6
누리관,윤스쿡,"음식점 > 일식 > 돈까스,우동",서울 노원구 광운로 29,,37.6203107561798,127.058434555295,305,5
누리관,수해복마라탕 광운대점,음식점 > 중식 > 중국요리,서울 노원구 광운로 39,02-917-3303,37.6210745477174,127.058929022312,357,5
누리관,도미노피자 월계점,음식점 > 양식 > 피자 > 도미노피자,서울 노원구 광운로 52,02-915-3082,37.6219391607872,127.059595756284,443,7
누리관,디델리 광운대점,음식점 > 분식,서울 노원구 광운로 31,02-3292-1194,37.6204440641234,127.058511684455,312,5
누리관,이층집,"음식점 > 한식 > 찌개,전골",서울 노원구 광운로 17-5,02-941-3588,37.6193669821635,127.057495939695,248,4
누리관,김밥천국,음식점 > 분식,서울 노원구 광운로 33,02-942-7804,37.620528733322885,127.05855932501957,316,5
누리관,온정집 장위점,"음식점 > 한식 > 육류,고기",서울 성북구 장월로 148,02-909-8808,37.6178985329858,127.051282062581,426,6
누리관,미식성,음식점 > 중식 > 중국요리,서울 노원구 광운로 9,02-915-6020,37.6187111624562,127.057291550168,275,4
누리관,팔팔전어횟집,"음식점 > 한식 > 해물,생선 > 회",서울 노원구 광운로 25,02-914-8876,37.6200477642131,127.058239523003,290,4
누리관,꽃제비칼국수,음식점 > 한식 > 국수 > 칼국수,서울 노원구 광운로12길 13,02-911-8371,37.6213083069597,127.05991694832,448,7
누리관,영축산정육식당,"음식점 > 한식 > 육류,고기",서울 노원구 광운로 52,02-915-6221,37.6217895178956,127.059751954723,450,7
누리관,파리바게뜨 장위뉴타운점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",서울 성북구 한천로 713,02-942-5627,37.61959537145436,127.05063758612393,392,6
누리관,맛불,음식점 > 한식,서울 노원구 광운로 39,010-3489-3056,37.6210709511218,127.058914294016,356,5
누리관,푸른스시,"음식점 > 일식 > 초밥,롤",서울 노원구 광운로 33,0503-7150-4889,37.620592674732514,127.05861714390358,322,5
누리관,배스킨라빈스 장위래미안점,음식점 > 간식 > 아이스크림 > 배스킨라빈스,서울 성북구 한천로99길 45,02-909-7024,37.62035075180222,127.04980894990817,456,7
누리관,60계치킨 서울장위뉴타운점,음식점 > 치킨 > 60계치킨,서울 성북구 돌곶이로40길 46,02-909-6043,37.62012113251409,127.04949390247536,484,7
누리관,정담초밥 장위점,"음식점 > 일식 > 초밥,롤",서울 성북구 장월로 144,02-942-7773,37.61771216934038,127.05095685641248,461,7
누리관,화포식당 장위뉴타운점,"음식점 > 한식 > 육류,고기",서울 성북구 돌곶이로40길 46,02-909-1284,37.6201229254656,127.049515425214,482,7
누리관,돌쌈,음식점 > 한식 > 쌈밥,서울 성북구 장월로26길 11,02-909-6665,37.61737790776254,127.05094530158078,486,7
누리관,동대문엽기떡볶이 월계점,음식점 > 분식 > 떡볶이 > 동대문엽기떡볶이,서울 노원구 광운로 39,02-911-8591,37.6210601206078,127.05895166547,359,5
누리관,피자헛 월계2호점,음식점 > 양식 > 피자 > 피자헛,서울 성북구 한천로 735,02-902-2777,37.6219025617684,127.05160481197089,343,5
누리관,중화호반닭갈비 광운대점,"음식점 > 한식 > 육류,고기 > 닭요리",서울 노원구 광운로 53,02-942-0799,37.6224564534593,127.059345831815,450,7
누리관,목포홍탁,"음식점 > 한식 > 해물,생선",서울 노원구 광운로1길 10,02-914-3703,37.61867438098913,127.05696304151887,257,4
누리관,육회바른연어 장위뉴타운점,"음식점 > 한식 > 해물,생선 > 회 > 육회바른연어",서울 성북구 한천로 713,02-942-8886,37.62001721364491,127.05021650354267,422,6
누리관,브레댄코 광운대점,"음식점 > 간식 > 제과,베이커리 > 브레댄코",서울 노원구 광운로 20,02-941-6108,37.61945936520447,127.05834893621858,314,5
누리관,청년다방 광운대점,음식점 > 분식 > 떡볶이 > 청년다방,서울 노원구 광운로 44,02-6085-9124,37.62135716432966,127.05951373500557,415,6
누리관,신연마라탕,음식점 > 중식,서울 노원구 광운로 35,02-909-2838,37.6206962708118,127.058652339616,326,5
누리관,써브웨이 광운대역점,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,서울 노원구 광운로 57,02-942-7779,37.62266353825251,127.05962805159403,483,7
누리관,이삭토스트 광운대점,음식점 > 간식 > 토스트 > 이삭토스트,서울 노원구 광운로 37-1,02-943-0799,37.620878192415546,127.0588087985225,343,5
누리관,경대컵밥 광운대점,음식점 > 도시락,서울 노원구 광운로 17-13,02-941-1047,37.619597802211,127.057151775086,210,3
누리관,스시덤,"음식점 > 일식 > 초밥,롤",서울 노원구 광운로2길 6,02-2088-8070,37.6180921113138,127.057440589225,333,5
누리관,양드림,"음식점 > 한식 > 육류,고기",서울 노원구 광운로2길 27,02-943-3408,37.617420329985926,127.05855009108576,454,7
누리관,우리풍천장어,"음식점 > 한식 > 해물,생선 > 장어",서울 성북구 장월로 148-1,02-911-0908,37.61798047950422,127.0513817947584,413,6
누리관,카츠백 월계점,"음식점 > 일식 > 돈까스,우동 > 카츠백",서울 노원구 광운로 44,02-6953-2204,37.621340953417,127.059500129304,413,6
누리관,장수국수 광운대점,음식점 > 한식 > 국수,서울 노원구 광운로 27,070-8111-2595,37.6202243174404,127.058321216179,295,4
누리관,옹심이네칼국수,음식점 > 한식 > 국수 > 칼국수,서울 성북구 장월로32길 5,02-914-1742,37.6175751506231,127.051115337331,460,7
누리관,자담치킨 월계광운대점,음식점 > 치킨 > 자담치킨,서울 노원구 월계로42길 97,02-943-0722,37.621418549620316,127.0536292372504,166,2
누리관,밥은화 광운대본점,음식점 > 한식,서울 노원구 광운로12길 11,02-3292-7979,37.6212795351311,127.059799121243,437,7
누리관,맘스터치 광운대점,음식점 > 패스트푸드 > 맘스터치,서울 노원구 광운로 33,02-941-7674,37.6205710814027,127.058555960075,316,5
누리관,1번지통닭 장위뉴타운점,음식점 > 치킨,서울 성북구 장월로38길 10,02-942-8514,37.6177676497533,127.051831321226,400,6
누리관,지지고 광운대점,음식점 > 도시락 > 지지고,서울 노원구 광운로 27,02-942-8212,37.6201936642727,127.05836083723,299,4
